id_track,duration_sec,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,bars,beats,sections,segments,tatums
5AOfrE1Sw9wWYfTkL2C7uP,198.46667,0.22621,190.77515,-8.615,132.314,0.714,4,1.0,5,0.825,1,0.656,107,431,10,654,862
5hljqZrl0h7RcIhUnOPuve,239.15125,0.0,233.60435,-11.087,71.573,0.347,4,0.263,4,0.837,0,0.723,69,280,10,714,560
0yowbJnnbTLpr99f9l1uba,265.79828,0.0,258.50195,-10.899,72.062,0.044,4,0.531,3,0.243,1,0.464,79,314,5,799,628
2mTppXqXhmlp08A8fwNSWm,125.37333,0.5166,123.03093,-4.009,109.315,0.751,4,0.982,6,0.295,1,0.422,56,224,7,448,448
42GuKw49pPxNAkIhWGwgFs,290.58408,0.0,273.38013,-11.651,143.327,0.253,4,0.878,7,0.115,0,0.389,171,683,10,839,1366
4JFet0crxTPHFV2n1ZqZKV,245.12,5.17805,236.61714,-5.402,116.005,0.573,4,1.0,7,0.523,0,0.794,114,460,8,681,920
0W4N0KzHKWQp2Wn1Mf6uMa,206.13333,0.15669,203.51129,-7.602,149.982,0.708,4,0.733,5,0.539,0,0.546,127,512,10,789,1024
3GXgrEjBjonrQrPEEi13yU,164.57664,0.0805,158.0292,-6.198,124.001,0.907,4,1.0,11,0.733,0,0.65,82,330,11,677,660
1XK0SrwnujLMZv22WjVQU9,177.62666,0.17995,174.72435,-7.739,145.02,0.829,4,0.962,8,0.359,0,0.31,107,424,8,724,848
6emZMVNvIxW57fhxPlyxLp,172.24,0.32508,168.2576,-7.551,174.077,0.883,4,0.793,8,0.453,1,0.502,123,490,11,618,980
1elhmWW7Bv0MOQj2gAsyoV,206.00044,0.0,202.18776,-4.713,128.15,0.854,4,0.913,8,0.425,0,0.498,108,435,12,687,870
0kDI42WWRwsrKAmE7wmQbt,174.99864,0.0,168.32726,-9.736,124.987,0.891,4,1.0,2,0.572,1,0.614,87,355,10,738,710
5KTBaWu8IOczQ0sPWzZ7MY,218.59332,0.33043,211.65569,-4.857,117.048,0.808,4,1.0,6,0.297,1,0.339,104,415,8,749,830
3kcKlOkQQEPVwxwljbGJ5p,165.8,0.06381,161.31483,-5.57,125.975,0.876,4,0.174,11,0.834,0,0.787,85,341,7,535,682
74BfFG9qR85KXxN49esFVA,150.66667,0.12218,132.87619,-12.478,107.425,0.704,4,1.0,5,0.815,1,0.654,62,252,7,526,504
17WnVLXVM5qUT1z0YZN0Yw,354.16177,2.80961,348.12518,-12.686,96.149,0.187,4,0.845,5,0.817,1,0.625,141,564,13,1131,1128
5a7XPZGqVmqfua9pWCOYE3,172.3274,2.17687,163.90385,-5.104,80.288,0.091,4,0.902,1,0.647,1,0.558,55,225,6,561,450
2ArYLCGjKDAwhr7DKQ7v2v,195.40459,0.22091,189.39355,-6.572,119.979,0.343,4,1.0,8,0.395,0,0.411,97,385,10,727,770
7hCQx47yxOg4stIKM6M539,192.0,0.0,177.27274,-15.148,140.056,0.554,4,1.0,0,0.568,0,0.744,110,440,11,742,880
2Z47f6DeKm1xIDmPPn2sGS,184.64041,0.13959,181.53941,-3.786,95.039,0.474,4,1.0,6,0.475,0,0.587,72,290,7,673,580
4uTANRdemxU9C40FrD9sHO,162.56972,0.0,157.52417,-6.346,101.783,0.783,4,1.0,7,0.735,0,0.674,67,270,10,715,540
2zUFgBx6OWmz4JfRcrDvTd,513.54224,2.46132,513.54224,-5.324,123.773,0.265,4,0.937,7,0.684,1,0.766,266,1056,16,1521,2112
3ahzaCETYiRAlLS9RFgbod,139.85959,0.07537,131.05923,-6.493,97.874,0.042,4,0.825,1,0.393,0,0.477,56,226,8,573,452
4XO09BDp8QZFjRxZciYLd6,297.69333,0.16154,284.70566,-6.072,126.272,0.237,5,0.404,8,0.81,1,0.79,156,618,11,746,1236
4C6213duKDGTzoFmpkqtLR,180.06915,0.18689,164.11864,-5.464,173.606,0.589,4,1.0,7,0.238,1,0.363,125,503,8,636,1006
3rNzpZeChRsNW8zX9AJ23t,131.74998,0.58032,123.78558,-7.194,140.114,0.893,4,1.0,3,0.603,0,0.584,75,301,7,510,602
6bOqyWrlfam8oKITkqFrcP,201.54668,0.58626,193.79955,-6.792,174.923,0.193,4,1.0,0,0.675,1,0.552,144,572,15,832,1144
5uezGrwjyarcPOH8uYGdXk,248.35991,0.0,241.50494,-6.673,105.033,0.738,4,1.0,11,0.435,0,0.478,106,424,13,924,848
0VSOx818DqNDcgpALhNdRP,188.78993,0.07633,184.87727,-4.554,97.462,0.466,4,1.0,8,0.357,1,0.53,76,305,9,702,610
69Tm9WdAS2Y74e99YBfZOE,246.99016,3.19274,240.14078,-7.032,164.041,0.584,4,0.859,7,0.7,1,0.695,164,660,10,928,1320
1DhSJCZarZvqHt1f2BN0Ch,236.3268,0.0,226.60355,-6.283,90.007,0.517,4,1.0,9,0.382,0,0.373,85,340,9,856,680
62TCEZic6RfrMkC2jkJQ2S,212.10008,0.0,206.48924,-6.867,137.026,0.86,4,1.0,7,0.548,1,0.733,120,479,8,900,958
4N4N0iUDXixLEm7RIIVBJt,235.52,0.20912,226.38875,-8.452,126.001,0.892,4,0.945,2,0.461,0,0.508,121,484,12,826,968
5GKkwG5vl13DHxcUxFBSTm,266.33887,0.0,250.20662,-6.704,163.057,0.578,4,0.954,6,0.863,0,0.722,177,707,10,861,1414
5iVgRNeNZI1XKdbJMhRiCK,87.78667,0.18,85.31011,-4.901,107.922,0.086,3,0.316,1,0.751,1,0.56,49,149,5,318,298
49Xho6qX7IqoC7rPDkIbJ7,75.01333,0.17429,72.20825,-4.822,169.844,0.143,4,0.752,5,0.304,0,0.401,51,205,5,278,410
5JYm9v9daru0zvgs2JwqHh,89.94667,0.16245,85.45524,-5.02,138.244,0.07,3,0.209,4,0.015,0,0.275,65,199,3,274,398
2WocrZmU3DxKhY2dLXIZEU,219.25438,0.06376,206.70404,-4.541,150.527,0.046,4,0.949,0,0.79,1,0.619,126,503,9,532,1006
1cDfHuCdN4VLi2DPyQ7tfF,115.90667,0.0,112.91283,-5.196,124.764,0.137,4,0.8,4,0.675,0,0.477,62,252,7,420,504
76oQEVB2qHnATgoUJNEXgu,292.32,0.62136,288.02612,-3.947,110.064,0.709,4,0.637,1,0.692,1,0.58,132,528,7,704,1056
7KyNhITXAgyQTGCFN0birL,195.32222,0.0,192.13931,-4.406,111.508,0.026,3,0.596,7,0.329,1,0.356,127,388,9,471,776
5mqmdjeqQiEGhpqFbGMhGB,106.13333,4.36535,106.13333,-9.931,135.629,0.199,5,0.684,4,0.437,0,0.339,57,229,3,330,458
5mAueqLSTsrDk9wzKVVct1,51.56907,0.0,51.56907,-8.541,122.841,0.918,4,0.911,10,0.062,0,0.493,25,103,3,266,206
5CSt7ts8NAAQk1r8GJedVK,244.15591,0.0,237.48209,-4.457,102.499,0.013,4,0.345,8,0.709,0,0.48,88,355,10,529,710
1linrfCmITmQHs4enAxTUY,256.74158,0.10449,249.02821,-4.57,140.027,0.705,4,1.0,11,0.17,0,0.419,150,597,9,918,1194
28pN19lOLb7o6CZlCAcflX,292.80405,0.09868,288.97235,-4.942,148.051,0.431,4,0.791,2,0.171,1,0.294,179,717,10,1120,1434
40gGeC397vLmz4eETZDSrG,243.56082,0.11025,234.78857,-4.212,93.993,0.366,4,0.952,6,0.486,0,0.749,94,373,8,857,746
6bo13cPb5M0B6LhQEl0A3E,209.97624,0.39478,199.29108,-4.256,73.709,0.089,4,0.975,8,0.23,0,0.341,63,254,9,673,508
6hbAVcAB0mQVXMPubZnwuL,223.19986,0.09306,215.52762,-4.748,159.97,0.081,4,0.826,11,0.507,0,0.559,143,577,9,754,1154
7xOB82ELg70RoIM3mMTkt4,248.45401,0.0,240.09433,-7.534,133.979,0.688,4,0.916,0,0.483,1,0.64,136,547,10,821,1094
4UhMvTR5tHf2ecfoz0KV92,146.17686,0.16844,142.25125,-5.21,172.046,0.571,4,0.84,7,0.604,1,0.645,104,415,9,561,830
2OYtcqflvzQwh3cMPmTHs4,234.94531,0.0,234.94531,-6.403,123.118,0.655,4,0.774,0,0.181,1,0.365,120,480,9,792,960
41QBT1Al5RQ9u9UIHOuXnj,77.46653,0.0,70.52481,-3.41,174.248,0.8,4,1.0,4,0.282,1,0.374,53,214,4,186,428
7okAszmL6H3YM6mtX5TZYW,217.53596,0.25524,210.80235,-4.53,83.956,0.364,4,0.997,5,0.627,1,0.537,73,298,7,713,596
2fDy68BuFDTa7UGVicym4Z,211.45755,0.60975,207.4761,-4.496,124.005,0.953,4,0.995,0,0.251,1,0.332,107,429,9,736,858
27Nkg5NHILTJUcCyBkvVHt,206.14246,4.34213,206.14246,-6.393,119.981,0.697,4,0.92,4,0.323,1,0.399,101,410,10,692,820
3jTWNaSfBQvv3HPTqQjkkM,228.26086,2.35683,226.01723,-5.263,92.044,0.5,4,0.94,5,0.394,0,0.278,86,349,12,811,698
4hAPiyiwGAlIKP53qfmDuN,122.26594,0.0,122.26594,-3.453,108.984,0.201,4,1.0,11,0.806,1,0.689,67,268,6,317,536
6EOpjNGn34eXLJASVcUksY,169.3829,2.2117,158.62132,-31.517,68.836,0.013,3,0.082,0,0.848,1,0.784,62,189,7,554,378
44tGSzsMCM5gECnCU9vCQU,280.2465,0.07528,266.29807,-12.186,114.545,0.45,4,0.921,11,0.709,1,0.637,128,513,13,831,1026
0porleM25n0O0ZZTPPXQFY,130.0,3.22177,120.51156,-33.8,86.543,0.043,4,0.65,1,0.92,1,0.713,45,183,6,481,366
53Tfvtz3yKpKSevEiC77wu,171.6879,0.19211,161.81985,-6.323,82.869,0.152,4,0.924,7,0.433,1,0.528,57,231,8,430,462
3rB7q0Pzwx5c5CyOvte04Y,179.2941,0.0,173.27312,-4.426,169.984,0.323,4,1.0,1,0.738,1,0.579,125,502,9,766,1004
5NqR9vuXuiaceuPpxe6bFu,176.90627,2.84444,170.1268,-0.71,174.981,0.767,4,0.687,6,0.437,0,0.569,126,509,8,647,1018
5qeMz1IZRziSatqOG3ZHz6,269.8952,0.0,256.3425,-5.15,95.008,0.716,4,0.971,3,0.249,1,0.444,104,421,11,829,842
7s3CCbaHw11Xi6PTrdx8qK,181.03265,0.0,176.42522,-2.089,175.006,0.389,4,1.0,2,0.261,1,0.314,131,523,10,773,1046
5LjjFLhe4QChEtBCnZBn1O,187.5,0.0,176.91864,-3.763,160.021,0.599,4,0.985,10,0.744,0,0.658,123,495,8,651,990
3ZvEl3WmYzo9oYViKOzVeS,199.54689,3.27401,199.54689,-2.732,175.153,0.659,4,1.0,5,0.135,0,0.435,144,579,10,756,1158
1P1s5YNLlNuCoDHzCMYRAm,213.74998,0.0,206.90141,-2.968,160.199,0.12,4,0.996,10,0.62,0,0.626,142,569,11,906,1138
1SAg8YSU30XMgiqjmCmKJp,240.0,0.0,233.11093,-2.07,175.003,0.335,4,0.748,6,0.68,0,0.701,174,693,13,841,1386
5GZ4aqdyeuKFofBso7kfIp,231.35938,0.0,231.35936,-2.363,175.053,0.653,3,0.437,10,0.257,0,0.431,223,670,10,990,1340
4EnSchPRIh9xWOb2SIrRQU,183.74998,0.0,183.74998,-2.757,160.01,0.524,4,0.34,6,0.594,0,0.665,123,490,13,1004,980
7wdwIaXUuzlu1grzWMFRJm,244.80412,2.66449,238.29478,-4.505,130.028,0.885,4,0.837,11,0.445,1,0.429,130,524,9,852,1048
4xAmbn7xiy6wGOs4oaxv70,284.26666,0.20934,276.7354,-4.833,88.012,0.152,4,0.948,5,0.614,1,0.601,101,408,11,786,816
0WHtcCpZnoyFlQg3Mf2cdN,196.94667,0.18576,189.81732,-5.004,128.069,0.896,4,1.0,5,0.0,0,0.111,102,408,4,657,816
6vXceKic4ACImU0bC3oecd,298.57333,2.00853,285.39645,-5.744,122.043,0.424,4,0.993,10,0.515,1,0.539,149,600,13,824,1200
2jfQ2g1q0w8tbjN46rLpr2,196.10667,0.1859,191.03056,-4.444,128.967,0.808,3,0.245,5,0.27,0,0.326,136,411,10,653,822
0muK9BAzu2TJXQgWPsEj6e,165.07478,0.12816,159.92744,-9.274,129.992,0.556,4,1.0,2,0.0,1,0.069,88,354,7,530,708
3pwmJJRlr8nXNN9PFD18np,205.67976,0.20599,197.38702,-2.96,130.573,0.753,4,0.913,11,0.483,0,0.347,109,428,8,823,856
74gUN3LUQhqzfTLAP09ejk,316.04,0.0,308.54095,-4.263,120.006,0.536,4,0.994,0,0.512,0,0.571,155,622,15,1039,1244
452WW3sHSkt9AxuKS4cLX0,302.04,0.18558,296.21115,-3.805,92.993,0.053,4,0.886,9,0.701,1,0.562,115,458,9,1055,916
799XxzSlWNYkuWJxUbuGnF,514.48,0.33111,501.45813,-7.357,105.164,0.772,4,0.938,4,0.661,0,0.61,227,897,21,1977,1794
5Jd6yfhjjmDxODdvYTjscz,120.33333,0.17941,112.95927,-8.912,117.246,0.75,4,1.0,2,0.522,1,0.467,55,224,6,475,448
7Meu81YN9Ols2nQdbkKbbh,100.33333,0.23646,95.55011,-9.347,99.772,0.095,3,0.153,2,0.565,1,0.398,54,166,4,383,332
7CpXFEjLntpr4GdOhTtFEv,169.69333,0.4468,165.32027,-2.692,149.961,0.665,4,1.0,1,0.485,1,0.323,104,416,9,826,832
0eYjb2QRRlWn6RB8dB7t64,214.64,0.0,214.64,-6.688,132.163,0.437,4,0.731,1,0.412,1,0.499,118,470,7,802,940
1PcPuR2vNpqNr88Cc2Lw8m,120.8,0.0,117.49878,-10.384,98.264,0.31,4,1.0,1,0.764,1,0.442,48,193,5,473,386
1XFG00rEeHaDIPOQv9LTYs,88.77333,0.1868,82.05932,-8.22,100.842,0.562,4,0.923,6,0.355,0,0.452,36,146,6,316,292
3H7lUDRaFAXi5hcEzd2GsU,134.06667,0.19805,125.44,-8.505,194.06,0.261,4,0.852,5,0.0,1,0.0,105,419,6,508,838
4W4Wmr74kQSkHpwzKfPsaq,133.5,0.0,129.89243,-1.361,153.96,0.0,4,0.865,11,0.906,0,0.623,79,315,7,488,630
4USWAxwVE2dEbfotjAFYMU,210.9394,0.31615,203.1746,-2.176,89.29,0.006,4,1.0,8,0.397,1,0.5,77,308,9,646,616
2uO6LTp2vi4VlgEH9Gaj3R,174.78531,0.16848,166.70186,-6.263,170.104,0.263,1,0.301,1,0.37,1,0.634,122,497,9,664,994
3VmezKvkt5Tl8ZrmQaFIV4,126.94308,0.57501,122.24726,-4.51,164.957,0.792,4,0.809,10,0.677,0,0.675,83,337,5,472,674
6EXi0RWDxqvxDEHFbqR7XB,139.94789,0.0,132.55112,-3.671,89.72,0.044,4,0.791,7,0.294,1,0.358,51,204,7,474,408
4Q5WZrfyCJOjWFe9pqoFuq,151.36,0.0,145.82132,-1.964,150.035,0.128,4,1.0,5,0.611,0,0.6,78,313,6,633,626
2JTgn48qg0Q8UBXXUwj5KE,194.17946,0.0,186.23566,-5.677,163.017,0.895,4,0.853,2,0.465,0,0.51,130,522,9,617,1044
3p97PnZyJTgbu2hAP8huUc,161.56444,0.0,161.56444,-5.171,85.744,0.245,4,0.533,11,0.034,0,0.264,57,229,8,673,458
13MF2TYuyfITClL1R2ei6e,240.79306,0.43533,237.58658,-3.164,124.952,0.674,4,1.0,5,0.769,0,0.723,123,495,9,902,990
6S2gYweMmT6xygVh5q3QLa,226.21223,2.51356,221.0888,-4.484,104.961,0.222,4,1.0,2,0.396,0,0.464,94,381,8,697,762
7qmvLmX9tyaTiBAVNI6YEn,197.28867,0.25537,191.7562,-4.405,97.098,0.421,4,1.0,4,0.433,0,0.37,76,314,7,756,628
6NEoeBLQbOMw92qMeLfI40,211.63193,0.26703,207.09297,-4.82,102.945,0.268,4,0.816,11,0.473,1,0.433,89,357,10,841,714
7bxGcILuAjkZzaveU28ZJS,196.5055,0.0,196.5055,-3.48,139.936,0.557,4,0.996,1,0.0,1,0.258,114,457,11,824,914
1Rrj7KyS2R6SP9CQMDJW1w,192.0927,0.41215,188.40091,-2.818,121.967,0.869,4,1.0,3,0.099,0,0.134,94,383,11,723,766
0aE3V0zgSD2YwkEHW42gxG,203.35152,0.06522,200.9687,-3.201,99.939,0.334,4,1.0,10,0.539,0,0.51,84,338,12,789,676
6gwhF3t8taMbjpklXAgwMN,138.84082,0.0,134.69315,-12.316,134.021,0.193,4,1.0,11,0.469,0,0.412,75,306,7,546,612
18UDolpvPEqVzIE69xobUQ,254.1707,0.0,245.3072,-7.994,203.648,0.185,4,1.0,3,0.208,0,0.094,213,856,10,952,1712
3DY7C6o4zd4VnjYDFQ8MzI,96.02916,0.09283,90.74358,-6.04,113.94,0.789,4,1.0,10,0.315,0,0.365,42,175,4,363,350
0G3r5dwIQFoYub8gQkAU3U,196.8345,0.0,193.41643,-5.649,138.979,0.587,4,0.99,0,0.357,1,0.548,114,457,10,846,914
69ZFDbHOC12V9ISab6QHkv,231.36,0.25596,227.00407,-4.877,71.774,0.348,4,0.95,5,0.0,0,0.0,68,274,9,950,548
0WlWOMYloUUIgDTyWxsZf4,262.77332,0.13923,251.72752,-7.237,104.989,0.506,4,1.0,4,0.586,0,0.264,109,439,10,993,878
5CuQy9Arqgbj0gxbOQ1zy4,236.76,0.0,229.33769,-7.686,93.983,0.749,4,0.994,2,0.517,1,0.516,90,363,14,1051,726
6bky0BZwgaEwmqbNB5BLbV,180.2449,0.0,173.45306,-7.908,83.992,0.377,4,0.906,7,0.416,0,0.532,62,249,7,634,498
15k7tANdjZsxPbLApkOvTz,189.25179,0.0,186.94966,-7.301,100.984,0.778,4,1.0,0,0.588,0,0.47,79,319,9,763,638
5U2bFlAnkxFUxnnSZuxRA8,104.51156,0.08952,100.5366,-7.72,172.514,0.154,4,1.0,11,0.58,0,0.471,73,297,6,461,594
6C1RD7YQVvt3YQj0CmuTeu,286.04083,0.0,280.0791,-5.904,118.033,0.649,4,1.0,2,0.194,0,0.327,137,555,10,1118,1110
0lPXFrKyl8HkdQ2E6NmNja,204.17332,0.238,193.46866,-5.449,131.981,0.373,4,0.995,9,0.422,1,0.434,110,442,10,601,884
6NSMQFKgjpQb0KkjMDYIK0,264.0,0.27293,257.70087,-9.446,120.054,0.41,4,0.975,6,0.659,0,0.5,130,520,12,1210,1040
2C2TGgFzrTRIOdQS1vUN5h,171.09332,0.78363,164.67592,-6.406,101.972,0.882,4,0.916,5,0.285,0,0.575,72,286,10,912,572
1N3dZ7TTWO6VcD4Y3hHYLZ,196.85333,0.33093,188.02939,-4.897,115.474,0.895,4,0.975,1,0.885,1,0.8,91,367,9,712,734
1JxhrUWZjuI8AOjDJ1JpMN,257.3845,0.10381,248.3026,-3.221,116.011,0.388,4,0.535,0,0.699,0,0.789,119,483,8,995,966
5lr877wwUsB8inLGywHKxa,300.18756,0.66177,295.4217,-7.034,129.972,0.801,4,1.0,1,0.778,0,0.702,162,641,15,1304,1282
0JoHqmlqE0W0i9prt6kcHR,278.10666,0.2156,272.81125,-6.373,130.099,0.407,4,0.998,6,0.346,0,0.424,150,599,8,1253,1198
3qrH2YFnbEiQeUe4wzgOuP,196.70667,0.13383,187.83202,-4.922,115.483,0.842,4,0.949,1,0.904,1,0.82,91,368,8,713,736
3AEZUABDXNtecAOSC1qTfo,222.56,2.57741,214.33179,-3.073,93.974,0.301,4,1.0,4,0.443,0,0.429,86,340,12,953,680
7KyTq7H5f3Oavmuo9TX6QK,196.33633,0.0,186.82776,-6.859,147.067,0.543,4,0.972,8,0.626,0,0.505,120,479,8,794,958
2rnvFmtBu8L32HcFXgBf9F,303.77332,0.18585,297.03546,-8.34,100.005,0.428,4,0.994,7,0.176,1,0.448,125,502,11,1326,1004
3Txcx4jhuiTZSvhAL0WaRc,243.13333,0.21474,228.37405,-10.144,130.032,0.436,4,0.996,9,0.593,0,0.399,130,520,9,813,1040
7nOtXCM1w97j4KeBRH2rPj,209.74667,0.21488,193.42223,-7.649,137.942,0.087,4,1.0,8,0.364,1,0.491,122,479,10,740,958
4JrGpUQothsSVR6iBhR9NC,269.18185,0.31909,262.5016,-4.658,173.906,0.149,4,0.985,0,0.236,0,0.388,190,762,10,996,1524
42ZTvtzDTTwq5J74RaZKUJ,291.0,0.24113,285.38486,-6.323,176.0,0.517,4,1.0,5,0.46,0,0.469,210,840,13,1266,1680
7mauRaccD3RaEWdW2SPzPj,232.8966,0.59819,220.91466,-6.497,120.019,0.381,4,1.0,2,0.543,1,0.536,113,454,10,787,908
2IQyAo7BKgYGOL9SYaXdw3,194.13333,0.21483,187.50113,-5.637,119.96,0.56,4,0.975,0,0.558,0,0.556,93,378,12,619,756
1a2UGfluPyrXHTbL1NeFbR,216.12,0.19755,206.81433,-9.962,135.266,0.058,3,1.0,5,0.625,1,0.663,158,477,11,523,954
7wCUtxSlTy1oJQYHgO4fHU,215.34666,0.37297,200.46367,-8.976,177.946,0.296,4,1.0,9,0.621,0,0.525,157,630,10,649,1260
2tqF9MPNdYdJU70U0ULO23,215.14667,0.33728,204.39365,-7.662,89.961,0.021,4,0.987,4,0.254,1,0.356,76,310,10,670,620
2gug6MRv4xQFYi9LA3PJCS,287.30667,0.48186,267.52872,-5.638,159.819,0.123,4,0.988,10,0.536,1,0.541,187,743,13,937,1486
1bkvGbgK4HU8B7Ue4k7O7I,235.50504,0.25234,229.19836,-6.825,175.867,0.524,4,0.991,1,0.247,0,0.482,171,674,9,828,1348
6LunoYd3xpZ19sICOXS8Xd,261.24957,1.11578,252.70277,-10.678,182.842,0.012,4,0.961,11,0.523,1,0.544,197,790,14,854,1580
5miH0BWhRVTvHAwmnoeyXH,290.13333,0.34762,277.48425,-6.598,149.851,0.09,4,1.0,6,0.161,0,0.382,174,701,14,885,1402
5DH8nF7aWoXXg5Sm3gjCWD,312.99786,0.27338,300.02502,-7.773,143.787,0.181,4,0.939,0,0.626,1,0.653,183,736,12,869,1472
13AruKdh8wJhWx6i5dV8X1,346.28226,0.26712,333.1309,-2.666,77.972,0.018,4,0.846,0,0.501,1,0.528,110,442,11,942,884
0yLAAEReQz7AvE1rqOUcmq,242.66005,2.94313,222.3659,-8.803,131.841,0.449,4,1.0,7,0.544,1,0.557,130,516,7,782,1032
3urogUGoBidulMDDoucJBB,250.48209,1.08975,236.2224,-10.925,113.674,0.508,4,0.668,1,0.375,1,0.513,113,452,9,845,904
5QRizvMkGznUDYropgzLeJ,257.25433,3.1405,242.6137,-9.151,168.691,0.192,4,0.95,3,0.304,1,0.566,176,698,10,928,1396
4hYNZvsCnAOZP0lADhpmgC,302.41333,6.06621,290.13913,-4.992,140.069,0.391,4,0.869,2,0.608,0,0.497,177,704,14,754,1408
5IsSDMqDi2YmLjfx5jGDsW,229.20956,0.0,224.36281,-2.662,170.052,0.069,4,0.99,11,0.605,0,0.579,161,645,10,749,1290
0bUgTRe5st6TMbRCEjKezX,235.84,7.75546,228.61206,-5.656,104.044,0.331,4,1.0,7,0.319,0,0.432,101,394,10,789,788
3lhWBYZSGzzoQwkHRKCV2j,124.00694,0.0,117.24336,-1.722,180.069,0.252,4,1.0,5,0.321,0,0.27,92,366,5,500,732
19gnl7xN5xAEwDquLNKl76,131.65714,0.0,116.88925,-3.494,174.79,0.469,4,0.97,7,0.498,1,0.715,94,379,8,508,758
2BFhEaLvKoN6juYo9AfnKo,101.02499,0.0,98.04626,-9.386,149.969,0.052,4,1.0,3,0.709,0,0.544,62,249,6,443,498
6vbMS9YsX2Ab8ocqkQ2Y0G,104.47057,0.0,98.01143,-3.01,169.921,0.211,4,0.682,9,0.648,1,0.58,74,295,6,394,590
3M48mLjTHfMx6ogQfTVE9r,205.62666,0.0,199.53488,-4.534,174.974,0.352,4,1.0,7,0.61,1,0.419,150,599,6,755,1198
7d61DLO9h0dmE6b0VRnRfh,273.0,2.24073,265.50858,-6.989,99.984,0.333,4,0.816,7,0.209,1,0.356,112,450,10,956,900
3esZe2KHu9T1QXukKzW2tf,222.73814,0.0,212.54385,-6.604,156.044,0.932,4,1.0,6,0.467,0,0.495,142,560,14,859,1120
2oe26VLWu5S49I4MYh3t1r,297.00983,0.0,292.2812,-6.778,105.007,0.715,4,0.856,9,0.608,0,0.561,127,514,14,1039,1028
14Vz0W13EAbLkgdUSLvzeb,255.5384,0.0,245.39429,-6.279,128.021,0.811,4,0.971,4,0.582,0,0.453,134,535,14,938,1070
59nOXPmaKlBfGMDeOVGrIK,189.89333,0.0,175.78667,-4.474,83.389,0.123,4,0.972,1,0.548,1,0.566,64,257,4,839,514
7qTaDOcld0VmBWXnkbUj45,185.6,0.0,178.51501,-3.599,74.967,0.202,4,0.943,10,0.181,1,0.207,55,223,9,751,446
1qMMYpVatbRITKCfq1gasi,172.93333,0.0,166.1678,-5.748,124.992,0.912,4,1.0,8,0.824,1,0.73,90,358,8,764,716
3F5CgOj3wFlRv51JsHbxhe,218.36462,0.0,213.9951,-4.711,165.921,0.043,4,0.954,0,0.504,1,0.323,144,577,9,1032,1154
09riz9pAPJyYYDVynE5xxY,175.47643,0.0,166.03429,-6.517,132.99,0.853,4,0.9,5,0.222,0,0.46,96,384,8,724,768
1udwFobQ1JoOdWPQrp2b6u,229.93819,0.3019,229.93819,-7.126,75.965,0.068,4,0.966,7,0.0,0,0.072,113,455,8,1051,910
0hPRWztAIbNkt6GcFcLiqF,238.14558,2.12463,223.34694,-3.75,75.003,0.055,4,1.0,10,0.323,0,0.404,73,296,9,1031,592
2ZL7WZcjuYKi1KUDtp4kCC,214.58853,0.0,201.5376,-6.383,129.971,0.7,4,0.971,7,0.232,1,0.546,115,463,9,880,926
0fX4oNGBWO3dSGUZcVdVV2,195.95029,0.0,189.77087,-5.527,139.956,0.698,4,1.0,1,0.129,1,0.291,113,451,13,952,902
2z9iuAxKv4TTeCrPAxxKg9,162.87592,0.0,162.87592,-4.417,109.829,0.862,4,1.0,2,0.475,1,0.527,74,298,7,698,596
1NN8srR0CigasG0W6wkI9Z,151.70667,0.49138,145.51366,-15.261,84.479,0.062,4,1.0,6,1.0,1,0.826,51,204,9,366,408
7MJ9am3C54ZfKqsFa07TtK,167.45332,0.54599,158.54005,-15.136,112.957,0.77,4,0.318,10,0.884,1,0.789,75,302,4,475,604
3lMxWNHlSgAmzocjPfNxmz,172.69841,0.13361,165.32608,-12.635,95.882,0.15,4,0.961,9,0.854,1,0.807,67,272,12,530,544
2omHeaStru4OElA6sTJ7LA,145.05333,0.52712,135.72063,-16.996,91.449,0.156,4,1.0,10,0.894,1,0.807,52,212,7,387,424
5Zw163DqSAk404ekrdfvfD,145.18668,0.48739,137.14285,-15.018,131.252,0.322,4,0.932,0,1.0,1,0.909,76,306,7,438,612
3DkEHFpGfNjwRh9aAWvrBd,127.4473,0.50943,117.20272,-6.248,103.658,0.491,3,0.323,7,0.754,1,0.779,69,209,4,465,418
6AATV5iK16obDXBm8t9o16,97.93601,0.0,90.999,-9.678,83.747,0.151,4,0.75,0,1.0,1,0.778,31,129,5,347,258
0nl5xb8bOEwswcUmxpV0xC,131.62666,2.23492,123.59982,-13.226,206.592,0.117,4,1.0,4,0.615,1,0.603,110,438,9,531,876
3QHq6vCgBovPBQuuRGfNB0,167.68,0.0,158.55746,-12.287,92.621,0.378,4,0.934,9,0.775,1,0.584,63,249,10,703,498
1bcQIecheLD42DwnFOIiXK,159.66667,0.36594,152.02686,-14.901,82.475,0.196,3,0.174,8,0.983,1,0.818,85,253,6,430,506
5XFktAerFHxM4tp7EhzTrh,153.18277,0.0,148.67737,-6.525,126.03,0.9,4,1.0,11,0.742,0,0.708,79,320,7,812,640
66BDXKHZOvvz4CwZovEMwH,142.67474,0.0,138.57088,-12.351,111.898,0.825,4,1.0,2,0.231,1,0.377,66,265,5,689,530
